time, pr1, pr2, pr3, pr4, pr5,TRUE LABEL
94.17612815,431,853,629,530,295,1
94.17620301,432,860,634,557,300,1
94.17630005,432,865,639,573,299,1
94.17637801,434,869,641,584,304,0
94.17645311,434,872,643,592,305,0
94.17652798,434,874,644,596,304,0
94.17660308,435,875,645,599,309,0
94.17668796,433,875,646,599,306,0
94.17676497,435,875,645,599,307,0
94.17684102,434,875,645,599,307,0
94.1769321,433,876,645,600,305,0
94.17705894,436,875,646,602,309,0
94.17714596,435,876,647,604,308,0
94.17722416,434,876,647,603,307,0
94.17731094,436,876,648,605,311,0
94.17738795,435,877,648,604,307,0
94.17746305,436,878,648,604,309,0
94.17753816,436,878,650,605,312,0
94.17761397,436,879,650,605,309,0
94.17768908,437,880,650,606,312,0
94.17778111,436,879,650,607,311,0
94.17785716,436,879,650,607,311,0
94.17793202,437,880,650,608,314,0
94.17800903,436,880,650,608,310,0
94.18217015,438,879,652,609,314,0
94.20275211,437,878,651,610,314,0
94.22724104,436,879,651,611,311,0
94.24780297,438,879,651,611,316,0
94.26827717,437,879,652,611,314,0
94.29289317,437,878,651,612,312,0
94.31348205,438,879,651,613,316,0
94.33394098,437,878,652,612,313,0
94.35841608,438,879,651,613,314,0
94.37895203,437,880,651,614,315,0
94.39950395,437,880,651,613,313,0
94.42393494,438,879,652,614,315,0
94.44448209,437,880,651,616,313,0
94.4649961,437,880,652,617,313,0
94.48946905,438,879,652,617,315,0
94.51003194,436,879,652,614,311,0
94.53050613,437,878,651,611,313,0
94.55502105,435,876,650,607,311,0
94.57556796,435,874,649,602,308,0
94.59605002,436,872,648,596,311,0
94.62054396,433,869,645,588,306,0
94.64106011,434,866,644,578,307,1
94.66157603,434,862,641,566,307,1
94.68607116,432,860,638,555,301,1
94.70660996,433,857,635,543,303,1
94.7271421,432,855,633,535,301,1
94.75162101,431,853,632,528,300,1
94.77216196,433,851,628,520,301,1
94.79266715,432,849,627,512,298,1
94.81709909,433,847,625,504,299,1
94.83768296,433,846,623,494,299,2
94.85817909,432,844,621,487,296,2
94.88267398,434,843,619,482,298,2
94.90318799,433,843,617,475,296,2
94.92367816,432,841,615,470,294,2
94.948174,434,841,616,469,297,2
94.96873903,432,840,614,465,293,2
94.98923516,433,840,614,462,294,2
95.01370597,432,839,613,464,294,2
95.03426695,431,839,612,463,291,2
95.05476117,432,838,612,460,293,2
95.07922912,430,838,611,463,291,2
95.099792,430,838,611,462,290,2
95.12030602,431,837,610,457,291,2
95.14480209,429,837,609,457,287,2
95.16537809,430,837,609,457,288,2
95.18583012,430,837,609,454,287,2
95.21032214,428,836,609,453,285,2
95.23087311,431,836,608,455,286,2
95.25138307,428,836,607,453,283,2
95.27585411,428,835,608,453,284,2
95.29639101,429,836,608,454,285,2
95.31691098,428,836,607,453,282,2
95.34142804,428,836,607,454,284,2
95.36193705,428,835,607,454,284,2
95.38250494,427,836,607,454,282,2
95.40692902,428,835,607,453,284,2
95.42749095,426,834,606,454,282,2
95.44798493,427,835,606,454,283,2
95.4724791,427,834,606,453,283,2
95.49303794,425,834,605,452,279,2
95.51352406,427,834,605,452,281,2
95.53799415,425,834,605,451,279,2
95.55854297,425,835,605,453,277,2
95.57902217,426,835,607,453,280,2
95.60357594,424,834,607,455,276,2
95.62408996,425,835,607,456,276,2
95.64456105,425,835,608,460,278,2
95.66910696,423,835,609,461,275,2
95.68961811,424,835,610,463,277,2
95.71010995,423,836,609,464,275,2
95.73462796,422,836,610,464,274,2
95.75514913,423,836,611,465,277,2
95.7756331,422,836,611,466,274,2
95.80016994,423,836,612,468,275,2
95.82066703,423,837,612,467,275,2
95.84122896,422,836,611,466,272,2
95.86571813,424,837,612,467,276,2
95.88621998,423,836,612,467,273,2
95.90671611,423,836,612,465,272,2
95.931247,424,836,613,466,275,2
95.95176005,421,836,612,466,270,2
95.97223902,422,836,612,466,272,2
95.9967711,422,836,612,468,272,2
96.01725507,420,836,611,469,269,2
96.03779602,422,834,612,467,271,2
96.06232595,420,836,611,466,269,2
96.08281994,420,835,611,467,269,2
96.10332394,421,835,611,466,270,2
96.1278441,420,836,610,465,268,2
96.14837003,420,836,611,465,270,2
96.16885614,422,836,611,465,270,2
96.19329906,420,836,610,467,268,2
96.21386814,422,836,611,467,272,2
96.23435307,421,836,611,466,269,2
96.25890112,421,836,611,466,270,2
96.2794311,422,836,612,468,273,2
96.29991508,421,836,611,466,269,2
96.32447004,422,835,612,468,272,2
96.34496713,421,835,612,467,272,2
96.36545515,421,835,612,468,270,2
96.38998795,422,835,612,467,273,2
96.41050005,421,836,612,467,270,2
96.43097496,422,836,612,468,270,2
96.45548701,422,836,612,469,272,2
96.47602296,421,837,612,468,270,2
96.49652195,423,837,613,470,272,2
96.52104616,422,837,613,471,272,2
96.54155302,421,836,613,468,270,2
96.56204796,423,837,614,471,273,2
96.58657908,421,836,613,471,270,2
96.60708594,421,836,612,468,270,2
96.62757397,421,836,613,468,272,2
96.65211105,421,836,613,468,269,2
96.67258811,421,836,612,467,272,2
96.6931231,421,835,612,466,272,2
96.7176311,421,835,613,466,270,2
96.73813295,423,835,612,465,273,2
96.75864315,421,836,612,465,270,2
96.78317499,422,835,613,466,272,2
96.80367613,423,835,613,466,273,2
96.82418394,421,836,612,465,270,2
96.84870315,422,836,613,468,272,2
96.86921906,422,836,613,467,272,2
96.889714,421,836,612,465,269,2
96.91422915,422,836,613,469,273,2
96.93475413,421,836,612,469,270,2
96.955235,422,836,612,466,271,2
96.97978497,422,836,613,468,273,2
97.00028014,421,835,612,468,270,2
97.02074909,423,836,612,465,273,2
97.04528999,421,836,612,466,271,2
97.06580901,422,835,612,470,271,2
97.08630109,422,835,612,467,273,2
97.11081696,421,835,612,465,270,2
97.13133812,423,835,613,468,272,2
97.15188813,422,835,612,467,272,2
97.17634797,421,836,613,466,269,2
97.19688296,423,836,615,470,273,2
97.21737313,422,837,615,473,271,2
97.24191093,421,839,617,476,271,2
97.26242614,423,842,623,496,276,2
97.28290606,423,847,627,520,275,1
97.30748701,424,851,628,538,279,1
97.32793713,424,851,629,543,281,1
97.3484621,424,851,629,544,279,1
97.37302208,424,851,627,542,281,1
97.39349413,423,850,628,542,278,1
97.41397595,423,851,627,542,278,1
97.43851304,424,850,628,541,278,1
97.45903301,422,850,626,541,274,1
97.47953296,424,850,626,539,277,1
97.50403905,423,849,626,539,277,1
97.52453208,422,850,627,539,275,1
97.54904509,423,850,627,541,279,1
97.569561,423,850,627,539,277,1
97.59008503,424,850,627,537,277,1
97.61457205,424,850,627,539,280,1
97.63511205,423,850,627,536,277,1
97.65561295,423,850,627,537,279,1
97.68012214,423,850,627,537,279,1
97.70066094,422,850,626,536,277,1
97.72115207,424,850,626,534,280,1
97.74565101,423,849,626,535,278,1
97.76617694,424,850,626,535,279,1
97.78666401,424,850,626,534,280,1
97.81115198,423,850,626,534,278,1
97.83169508,425,850,626,533,280,1
97.85221195,422,850,625,532,278,1
97.87669897,423,850,625,530,278,1
97.89724016,425,850,625,530,280,1
97.91774106,424,850,626,529,278,1
97.94225311,424,850,625,532,278,1
97.96276402,424,849,625,531,281,1
97.98327708,423,851,626,533,278,1
98.00778103,424,849,625,533,279,1
98.02831602,422,850,626,533,279,1
98.04880095,423,850,627,534,276,1
98.07332397,424,850,626,530,279,1
98.09384298,421,849,625,531,277,1
98.11434197,422,850,626,533,279,1
98.13886595,423,848,626,531,279,1
98.15936995,422,850,626,531,277,1
98.17986202,424,850,626,532,280,1
98.2043891,423,848,626,533,279,1
98.224895,423,849,626,530,278,1
98.24541903,424,849,626,531,280,1
98.2699461,423,849,626,530,278,1
98.29049516,424,850,626,530,279,1
98.31094503,424,849,626,530,279,1
98.33545208,423,849,626,530,277,1
98.35596895,424,850,626,528,279,1
98.37651515,423,849,627,529,278,1
98.40099001,424,849,627,530,278,1
98.42150903,424,850,626,529,280,1
98.44199204,423,849,627,528,277,1
98.46650505,424,849,626,531,280,1
98.48705602,423,849,626,530,279,1
98.50754499,422,849,627,529,278,1
98.53204513,425,849,627,530,280,1
98.55256915,422,849,626,530,278,1
98.57308316,422,849,627,529,278,1
98.59757996,424,848,626,532,280,1
98.61809611,422,849,626,530,277,1
98.6385951,423,850,627,532,280,1
98.66310596,423,850,627,534,280,1
98.68364811,424,851,627,535,279,1
98.70415306,425,851,628,535,282,1
98.72864509,425,851,628,537,280,1
98.74917412,425,851,629,538,282,1
98.76968598,426,851,629,537,282,1
98.79418206,423,851,627,535,279,1
98.81469703,425,850,627,533,281,1
98.83517194,424,850,628,531,280,1
98.85972214,424,850,627,531,279,1
98.88022208,425,850,627,533,281,1
98.90074611,423,849,627,531,278,1
98.92523098,424,849,627,530,279,1
98.94571495,423,850,627,531,281,1
98.96618414,423,849,627,531,278,1
98.99077797,425,849,627,529,281,1
99.01129699,424,849,627,530,280,1
99.03179812,423,849,627,532,279,1
99.05631208,424,850,628,532,281,1
99.07682204,422,849,627,531,279,1
99.09732294,424,850,628,533,280,1
99.12182903,424,850,628,533,280,1
99.1423521,423,849,628,533,278,1
99.16287208,425,851,630,538,281,1
99.18733001,424,852,631,542,280,1
